order_id,products
1378483,13285 22839 26604 27086 36929 39475 47366 47766
654752,459 4957 19173 38200 42460
2450221,1970 5564 7806 9047 10827 13176 14218 16290 19046 19448 19660 20113 26317 27695 27845 30391 32740 32864 34270 35221 36127 36994 46621
1968912,8518 13176 13984 16797 17794 24184 26209 27966 28849 28985 31717 34244 44422 46667 47766
2502477,4724 22610 38768 43744
644696,9076 9558 24852 27086 27966
134643,3211 25010
412773,9076 14408 24852 29487 43352
3392638,3990 4605 7778 8424 21246 34625 40332 44398 46979 47626 47766
227886,16753 29423 38444
356132,1376 12099 13166 17600 28928 36929 38383 44310 49111
1926223,7911 8413 13176 17706 19678 21108 22267 24850 25753 30391 30668 32360 33043 33198 37114 37646 40174 42796 43961 46654 46969 49131
984552,6184
764686,12545 13176
2131840,196 651 8048 11759 13176 16797 18067 20940 21903 25146 28413 31222 32455 39534
3143735,9387 26620 32757 44632 49191
1834225,2099 6340 17316 21137 24413 24561 27845 37449 38514 39108 41844 43394
2868737,47144
2980808,1695 3599 9839 10132 11941 13166 19057 21137 21417 22993 24010 24964 27086 27344 30561 34458 35628 42828 44359 44728 45013 45788 49683
2729187,8309 8736 13852 16083 21137 23801 24799 24852 28199 28465 29987 31640 31683 35132 36011 36865 38383 39877 42768 42828 47626 47766 48395 49683
48866,7598 8311 9339 14904 30391 30776 31634 33303 38164 40416 45007 47209 47652
2933131,21137 24852 26209 31821 32465 41787 47626
590111,24024 37067 42016
575407,28066 47766
311126,5750 7676 11182 13462 25817 27307 41751 42873 47977
133120,6873 18362 22947 28204
2322572,14702 21903 24964 28465 31717 35939 46969
2969305,45 2295 6292 6971 8193 16797 17794 18465 21405 21417 21903 22935 23165 24852 26209 27104 28289 28849 28928 29328 31343 34401 35689 36724 37103 38293 40604 40706 42342 45106 46906 46969 47626 47759 48190 48230 49075
973635,5258 32478 35470 42265
3137268,30176 43209
460758,24852
2624721,25948 29118 36316
2820495,27521 37646 47788
1040604,24852 45066
3021764,2643 3952 4920 5450 7054 10831 13176 13774 17872 18370 21137 21616 22035 23543 23926 24184 24852 25424 27454 27966 28420 31342 33198 35004 35168 36724 38689 39561 40706 42265 47629 49521
1631272,13176 19057 21137 22963 30252 30391 36724 37067 38750
2698233,9387 26165
3279046,3896 27966 48647
394643,7485 17622 17652 20574 20995 21903 22825 23650 24852 27845 31683 39275 47209
1196963,3376 8968 26620 40063 48523
89494,12427 30591
1703155,16145 24852 43875 47766 48679
2058603,15273 20899 21137 31257 37158 48628
1445158,46822
2902332,17758 27086 40198
929409,13176 21137 22935 35121
1723962,16797 20561 24852 27246 32181 32403 41803 42460
29924,18531 27845 49235
3052999,34197 39475 43154
1704626,22802
558232,8277 16759 21903 22935 24852 27521 30415 35951 40706 46620 47209
3202339,3298 32455 37710 38775 42500 43154 47402
3018314,3849 8424 19677 21405 21903 24852 29675 30489 30571 33489 40545 42585 43352 45066 47626 47766 49683
708478,30391
2908530,16797 21267 26209 28842 38739
1766600,14111 17872 18811 24852 27730 35909 49279
737546,18926 22124 47087
2128295,16185 22260 43789 49158
2953112,8424 13174 47766
2508642,3957 5876 6218 28985 41220 45066
2560835,24852 32727 42265
749889,9387 37646
3241622,4367 5479 9270 10603 11090 11574 13380 13870 16137 16185 18382 20114 21019 26209 26604 27156 34458 38988 39013 39121 40054 43352 44910 48109 49175
2680135,2447 5876 7781 13176 17461 28985 31553 37646 47630 47766 49235
194976,18523
2919120,5450 16882 21083 22240 22959 24852 29370 35992 36685 37011 38689 39928 40706 42265 47630
2065380,13380 25659 30489
2056940,18451 24852 27521 27531 47144
348161,3358 5451 5976 9076 10279 11182 23082 24852 25551 30973 47079 48527
147216,196
2548408,4565 4606 5296 27086 31608 35221 36192 39041 40931 47766
2428566,2452 4920 4982 5550 9839 12144 13560 14992 17600 19820 23025 24764 24852 26620 27344 27548 28204 29124 37718 38192 38985 39561 45106 47766
3202155,20738 41844 47209
2276056,33000
543594,9020
2735719,1560 20015 45840
365265,325 30024 43352 47626
2151090,4426 16797 39108 44177
2525046,21903 28842 38689 43122
898572,8859 12341 30214 43352
1722596,432 2969 3481 9076 21137 21841 24489 24852 26209 26324 30442 33731 34358 35055 39928 44570 45007 47209 49683
164753,432 16797 24184 24852 26384 39475 40706 46906 47766 49683
2370546,9387 22743
2393980,24852
3275536,1747 8153 15287 29586 29830 38996
2677404,8174 8518 13176 21403 22935 24964 27521 28782 32911 44008 47766
766232,329 1896 2855 12341 16396 19820 39699
898121,13176 19468 26604 27627 27966 33909 39877 41665
2260047,19348 20574 21616 25890
969873,2596 9178 10455 38249 43165
131540,432 2450 6046 8277 8324 8671 21137 24184 24852 27966 32740 38383 39947 42450 47209 48679 49683
1425524,45050
2390864,9018 19488 26209 49191
2727293,37229 43523 44085 48199
208359,22882 24852 29116 45272
1077351,1244 2132 3952 8277 13176 14335 18232 19678 22935 23044 24320 28577 32655 34214 35670 45007
1742250,13176 18418 38889 43295
3308123,19348
2673199,1747 12427 16732
1867937,1158 4920 7607 14050 20119 21137 24852 26620 27966
712676,5322 7781 9623 13176 13870 17224 21137 22035 24852 25824 30489 35140 37665 45645 48335
734967,1464 14063 27903 30108 31802 36011 40332 42240
932722,10 4138 4605 8277 9484 13176 18176 21162 29405 30480 39121 42110
959382,3957 29545 31956 36107 38664 45453 48142
1212343,5450 12232 24852 33000 41391
391847,10385 11937 12409 18531 26384 45007 47766 48095
1247241,8277 9871 17948 25890 25931 28934 36082 48679
3313195,45645
1459846,2078 8424 13198 19660 21903 24964 25659 25890 27531 29675 30967 41065 47626
779508,14870 16797 20899 24852 43643
613211,7413 21553 24852 28204 33754 34362 38456 43352
1483498,11512 21903 49191
2259171,24852 43631 47931
2409897,21137 24852 26128
3254668,196
95356,5077 5393 11520 22888 24852 27845 41658 47209 49235
1266282,5068 13176 14947 20995 22825 24964 26209 37687 46979 48679
1689932,3957 5550 16303 20899 21137 26364 27966 31100 36305 38544 43643 45630
1088386,1463 9092 12320 30391 39190 46802
412208,20114 42736 47626
325387,329 42756 46667
462192,1377 23148 24235 29672 30219 41787 47993
1179209,1402 2210 16616 24838 24964 25890 35535 35670 39408 45948 48485
299619,13040 13951 14444 26348 27701 30169 30307 30353 30619 41148 41682 44765 44855 46676 47787 48559
2331411,9545 17545 29487 47209
3355966,21137 21292 21903 23423 30764
1539423,260 4920 13176 26209 39928
1728772,1577 3600 13176 21527 21903 22825 27966 31720 46979 47209
2514695,13176 21137
571507,5876 12572 21903 22935 27845 37029 39216 40706 42736
1771299,13176 18027 21872 30489 30953 33120 42265 42768 45066 45364
3152602,10749 18918 24489 24852 26047 26384 30233 34243 46802
19927,3957 16797 21903 24184 24852 29574 40706 41213 47626
72746,2763 3397 11707 13763 22825 24838 27250 36070
828217,17419 19819 21903 27845
2763480,3108 8732 32141 37066 37940 41116 43631
2629763,3459 4920 19604 21925 24852 28647 29835 37485
3120836,14446 17458 18534 22282 47931
3207177,20583 22260 33120
3206023,9839 11140 11182 13176 18689 21137 21174 22935 23879 27705 37359 40001 40310 47209
385521,27845 33000 33768 43352 49235
431033,691 2086 5303 5764 8012 8467 10644 14971 19019 19625 19678 21137 22035 22451 23645 25043 25197 27156 27845 33731 37646 40469 44948 45603 49235
2764446,3599 10655 12916 27548 27845 30489 34658 41007 49683
2862563,1402 7948 8277 13176 15290 16759 27845 44987 47626
2811889,4605 9438 13447 13629 17949 24852 37646
841266,196 516 521 2732 5327 9107 10490 12785 16754 16797 17789 22695 22699 25952 27196 34234 36681 38288 44042 44278 45061 48645
3222930,24852 36550 41165
2846252,49235
340736,4920 8277 10749 13176 17689 18020 18389 19348 26209 27966 40174 43961 47209 47626
2019943,2717 23296 33548 46817
653547,3142 20114 21616 27344 27392 30489 35221 41950 46979 49520
1416451,16797 30633
177524,13176 31801 37774
3005351,6184 12341 13424 15541 31805
3412444,1360 3042 7600 9547 12508 13176 13249 13380 18233 20955 21307 21410 22736 23687 26882 26939 27706 28710 30183 30723 32156 33833 35042 35695 36591 39224 42356 42491
3074733,2078 11422 13176 18465 22559 23383 30391 44910
2399863,13176 21137 22935 24964 25890 27845 28465 28985 30391 41290 44359
2363557,554 2539 8149 10673 14645 14885 21384 25146 25332 28321 28572 32127 34675 38511 39581 40878 46107
2928262,8088 8277 13176 13249 18352 25659 30391 30489 41065 45570
1419450,45116 47788
1673972,30351 32565
3183777,12099 21267 21903 26604 35383 37220 39560 40587 43772 44310 47209 48697
1317170,7116 13400 45066 48808
778301,13176 17122
2078327,6155 8367 21376 40571 41351
3099618,4799 13351 16797 18370 24852 30589 31683 33055 39408 42193 42404 46868 47144 47766 49683
1812263,5077 19057 32413 38689 41362 44085 45234 47766
1127523,4605 4658 5450 9076 15290 21903 26209 29487 31717 32156 32211 37646 45007 46686
83798,4605 8518 11845 13176 18811 18918 21137 21267 21903 23554 24964 26369 33754 36550 36929 39619 44910 45866 46584
711174,196
391115,9808 9934 13176 22935 30639 43735
337098,13474 40313
1907547,5450 8277 15503 27966 37646 39928 41220 43122
1067137,47025
1736065,5120 21903 24852 30489
2654377,10957
100298,1158 4217 15943 26604 30489 42265 45066
1073123,4210 5460 9076 10255 10613 23909 24852 44799
1676126,3397 47766
2645817,21903 28553 31893 38456 40002 46138 46676 47512
726230,890 4605 6552 14778 16797 17484 18465 18880 20082 22025 24852 25093 26209 27877 28204 28465 28553 28842 30563 32734 36865 42265 42736 45007 47626
1183923,35321 37524
1726854,2091 16965 17334 28836 39982 46572
2517422,7862 13176
1512391,10199 21137 26165
924608,4920 18362 24852 28985 30391 34969
2966302,8277 9047 23043 26701 30489 42265
2934970,2374 8501 9681 14104 15190 15518 16096 16669 22031 22324 24701 24799 25443 25706 27356 29623 32549 33122 34217 35221 41771 42895 48192
2738477,2770 7559 8174 13176 16797 18465 21616 24852 25705 27966 28373 29487 31869 32433 32478 33731 34466 37646 41220 45066 47209 47788
2263275,5746 13176 25890 27845
477174,4900 14809 26566 29610 31242 34969 36170 39108 40516 42969 45005
2561236,5450 6104 8193 8518 21267 21903 24852 24964 34969
1876161,1158 1600 4605 6111 11937 12846 17429 36011 37594 44375
322815,3614 12519 17932
1221411,7628 13176 14437 34243 39408 44359 44980 46979 47209 47962 48370
1632314,11140 16797 24852 37718 39180 48364
374192,7901 8501 9623 15776 18534 21386 23763 24852 39982 40338 46402 46676
2328668,23296 26252 29392 37965 42598 47209
1184908,5438 5456 11520 13176 16759 16797 23044 26209 27639 30353 30391 46906 47209
2298702,19348
3168587,31981
42677,10315 22935 24852 24964
1054993,1463 4163 4544 5161 5876 9839 10385 10749 11422 11440 13176 14467 15981 17487 17794 18362 19019 19057 21137 21903 24852 24964 26209 27966 33000 34126 35939 43961 44310 44359 44910 47766 49175
1530078,8571 9076 21137 30827
528820,5785 8955 14947 21137 21616 24852 24952 31683 36865 41860
266063,4983 9666 9839 13176 17630 21903 22963 24184 26790 28593 30385 39108 42450 45066 45106 47209
1295803,4462 10779 15937 45066 47209
10840,8424 11481 15592 21938 25890 29487 32747 47766 49683
703809,7806 7916 18027 20114 21267 26209 31717 33787 40396
35202,4920 16797
1729126,27104 34230 40268 44142 47209
936620,4472 17948 20580 21174 24489 24852 32570 34584 43961 47766
188580,17615 32329 41276 46822
403099,2120 14252
182538,5876 8518 8859 9808 10749 22935 26497 39812 43768
1845149,21670 26949 35776 36448 37022 47209
520434,329 5785 5876 8277 11408 20738 21137 22825 23801 24830 33000 35921 41065 42110 42828 44359 45007 47156 47209 48679 48857
2441985,11520 13176 15336 27966 30635 47209
2994960,7533 8197 19348 23296 24852 33548 33791 42372 46817 49520
2507037,4605 5212 5450 5876 6104 6774 9786 11068 13702 17794 21137 21616 22035 22115 24852 26209 27521 27845 28465 30391 33037 33731 34358 36011 36865 39877 40001 40706 44632 45007 46906 47912 49683
2912632,43789 47667
2130364,1744 5025 5785 6195 8590 9387 16044 16797 18362 21616 24852 26209 26250 30539 35762 41950 47265 47766
2745149,432 21137 21903 24852 30391 31717 41950 47209 49383
2404939,13176 21903 30776 44570 44683 47626
3271781,2433 12341 21903 33147
2970249,23909 35365 36274 38200
2179782,24382 24852 35507 44156
3026349,32170 36550 42342 43000 45447
1762664,1783 13431 24852 37119
23528,5782 9292 46341
132356,13176 17122 34343 42265
2429298,46226
2572194,4656 5385 5750 7568 14063 16607 20682 24852 27845 34503 36685 40516
37863,25931 39408 44359 44570 49683
650921,4357 4781 8174 45104
2154190,21137 34969 43086 43394 43772 47209
576993,5450 10117 19863 23909 38584
1480409,691 8518 9839 11520 21903 24838 24852 28985 38838 41658
3373228,11090 15604 21616 41588 45866
3042296,5212 8022 13176 17949 20734 22025 26620 30489 36011 39947
1754529,12341 13176 21903 28199
748530,4562 4987 7035 11494 18503 19057 19660 24852 25272 27344 27845 27966 32523 38456 39475 40002 46969 48140 49520
628785,5479 48642
1383765,10032 13176 25443 34024 35151 42193 42987 45005 48808
2044056,18465 27845 41165
2539075,1242 1875 19734 20119 23322 26351 30597
1536889,12576 12756 13176 14010 14218 16797 21053 21903 26209 27509 27548 27845 27966 33000 34466 37067 38452 39928 45066 47759 47766 49235
541932,1744 4920 6235 9224 20178 24852 27086 33055 37646 38750 38984 39332 41220 46820 47209 47626 47766 49683
2678504,890 5785 5876 7948 11422 22935 25215 30233 30391 35750 43789 45007 47209
2042835,4920 7916 22035 24838 25705 28204 29328
147026,2361 4562 17872 21278 26369 28985 36522 43352 47626
8030,37067
205227,920 3179 3562 4920 5782 24852 35947 36624 38247 43279 44233 47248 47626
1059210,1069 5566 31077 35672 43279
2949782,14462 16083 23909 25890 27845 42518
2702296,13176 21137 38928 43352
110154,2086 2573 4071 4957 5161 6489 14086 16290 16995 23228 27344 27824 28765 30489 32579 33754 35004 36772 37215 37552 37971 39560 40571 42110 42265 45066 45788 46106 47792 48109 48761
3396159,13245 14317 15483 30274
3180252,12341 26968 35221 37067 39747 40363 40709 44632
787198,1194 7790 14233 16741 19488 24891 27954 27966 29112 32665 41837
1014213,9510 20802 24852 32684 40199 47766
2954385,9076 11679 24852 25662 27652 27885 32156 40332 43962 45190 45478
1578529,162 6532 13176 14858 21137 21903 28985 42110 43961 47766 49683
1882902,17948 43352 43394
475532,11422 13176 27845 30233 39097 47209
1947212,17429 42450
918488,1408 16797 17122 17949 23909 24852 26505 27440 43352
1253829,1999 16097 20345 25890 27355 28814 29650 33370 34034 37687 41408 47766 49247
1540849,22690
4655,8021 12492 13176 14086 18465 21137 30529 32096 32869 35594 39871 45303 47766
754865,1729 3221 8474 9783 9810 17565 17615 20919 23637 24347 29925 30353 32156 32325 33827 38371 40310 43772 44142 44570 44926 46347 46572 47518 47626 47941
588110,47626
262411,20940
15067,8424 17878 20995 22368 36482 40396 41509 44596 45007 47766
3300691,12099 13176 42828 47209 48628
2270279,3836 7821 9934 29307 34427 38102 45763
1237337,9248 22373 39781 45185
335056,10326 21573 21903 32714 39275
3147755,20518 30827
1387088,2446 9808 13176 21077 21903 24489 27966 42768 45007 47209 49683
2214852,5460 22935 24852 26165 37646
879102,14233 24852 32655 33151 37103 42443 46802
40182,1511 15386 18027 22935 32230 35221 39475 45066 47766 49235
1900853,13176 21292 30827
1517937,8277 11481 13176 27695 47209 48835
2314638,8153 8424 11152 15130 15290 21616 21903 24852 37892 47144 49683
1088506,16759 22935 24489 27966
1583517,6438 16797 38890 43295
1725265,6184 13176 30339 37710 38440 40939 41400
1670625,6334 18104 18432 19348 24273 24955 27307 39464 41929
2025237,14358 15984 22451 38312 46823
209953,6184 12427 13176 38928 46061
1402444,13176 21137
1559309,4605 4781 21903 24852 28849 37646 47209 47626
379232,5818 17794 21903 28985 35951
147621,432 3990 21137 24852 43352 44666
2460074,5258
1838521,4464 13176 16617 19366 26856 28431 29298 29660 30169 35176 42450
663641,21903 28373 42265 49683
229591,7835 16168 16759 20632 21137 21386 21405 22825 22935 27966 33768 34128 34243 34584 34969 35951 36082 40529 46969 47209
1654424,11520 12380 17461 17871 22935 24852 24964 27104 27521 33768 38293 39363 41757 45066 47209 47626
2289271,5258 16589 16896 24010 26116 33991 38396 38699 47209 47943
3207962,1511 4920 8012 20632 27966 30391 31717 47209 48726
2287122,19209 25986
2556168,4097 6489 15887 17027 19660 21137 21903 38111 42450 44632 47209
1985753,14147 23241 31022 39922 46284
1942044,11512 11712 20022 22959 24852 42736
2564551,196 1463 1485 1620 3581 6245 6334 8730 10054 10300 13119 13504 14218 20955 22675 23888 28517 28647 29211 29272 32160 33113 34053 39792 43886 44704 45064 46041 46842 47993
1319554,18112 24852 42768
3396720,10613 16647 20286 23803 23819 27662 31848 35898 36854 40332
1238278,2091 8424 43735 44142
3118550,7963 38777 42536
474281,5479 10212 12341 13629 17360 20632 21508 24179 24852 25931 26209 27065 30305 34358 36397 46979 47626
1125317,1819 11143 13176 19261 21137 27845 28928 33000
1639131,16139 45190
18294,12666 21903 22035 22124 24852 26914 28985 29594 39527 39877 44910
1175064,3765 7503 8555 15674 21616 21903 24964 26620 35221 42265 43961 48309
2461608,21463
375024,14364 21903 25547 26209 30391 33279 34358 47766 48309
590691,13176
2602807,1826 2038 17341 23909 34234
2062673,9175 16607 27033 32403 33772 37654 46307
3026959,5550 6104 18175 19660 21137 24852 27845 28842 29487 30016 31282 37065 38164 38689 45053 46969 47626
2184093,15028 23909 24427 32570 44632
1413431,4097 20842 21903 24852
2949598,8274 9242 12157 19511 20130 20929 22438 23173 28437 31961 40009 43014 43772 44042 49683
2475445,28199 37055 37158
2128636,3957 10017 16797 35045
3238559,11097 15698 24184 26165 30658 37276 39322 44632 46979 49211
1836138,31759 42360
1545678,13176 39275
2726023,2002 13176 13819 19322 22935 23579 24964 26604 30391 30753 35140 36117 37220 37646 38739 39781 43908 47626
